ID_Helper,ID_Objectif,ID_Localite,Localite,Departement,Commune,ID_Tache,Categorie,Designation,ID_Materiel,Unite,Qte_Prevue,Qte_Realisee,Quantite_Restante,Taux_Realisation,Poids,Qte_Prevue_Total,Avancement_Pondere,Statut,Avancement_HTA_Localite_pct,Avancement_BT_Localite_pct,Avancement_Global_Localite_pct,Nb_Anomalies_Signalees
HC-155,cd1069f0,ATA_Nat_09,Localite_014,ATACORA,Commune_F,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,2.6642664266426648,60.114150516275664,34.951101285016414,0
HC-157,2954c668,ATA_Nat_09,Localite_014,ATACORA,Commune_F,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,22.0,0.0,22.0,0.0,0.0667,22.0,0.0,En Cours,2.6642664266426648,60.114150516275664,34.951101285016414,0
HC-67,e8192e4b,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,5050.0,3764.0,1286.0,0.7453465346534653,0.3111,6416.0,0.1825094139650872,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-68,fde5e43f,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1366.0,1317.0,49.0,0.9641288433382138,0.3111,6416.0,0.0638588996259351,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-66,c7cc9d4f,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,330.0,383.0,0.0,1.0,0.3333,330.0,0.3333,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-69,7c9aa6d9,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-72,bf37d19e,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_EP,Travaux BT,EP,fbeef696,U,78.0,0.0,78.0,0.0,0.1556,78.0,0.0,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-75,e8552acf,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,166.0,160.0,6.0,0.963855421686747,0.0467,166.0,0.045012048192771,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-74,603ad3ca,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,11.0,8.0,3.0,0.7272727272727273,0.0333,11.0,0.0242181818181818,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-70,1c107945,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,0.0,1.0,0.0,0.0833,1.0,0.0,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-57,c3c0b257,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,4.0,3.0,1.0,0.75,0.42,165.0,0.0076363636363636,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-58,080fae9d,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,93.0,81.0,12.0,0.8709677419354839,0.42,165.0,0.2061818181818181,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-59,bd034300,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,61.0,64.0,0.0,1.0,0.42,165.0,0.1552727272727272,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-60,ae93e567,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,6.0,5.0,1.0,0.8333333333333334,0.42,165.0,0.0127272727272727,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-61,44a3e172,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,1.0,0.0,1.0,0.0,0.42,165.0,0.0,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-62,58cd4f6b,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,12.0,0.0249999999999999,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-63,76f3a49a,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,0.0,1.0,0.0,0.3,12.0,0.0,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-64,b4d71117,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,2.0,2.0,0.0,1.0,0.3,12.0,0.0499999999999999,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-65,9a98312d,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,7.0,7.0,0.0,1.0,0.3,12.0,0.175,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-964,P2AE-OBJ-b20de8ad,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,12.0,0.0249999999999999,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-71,14ca8f63,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-73,c0c5c760,ATA_Nat_04,Localite_021,ATACORA,Commune_F,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,53.0,9.0,44.0,0.1698113207547169,0.0667,53.0,0.0113264150943396,En Cours,63.25814399621778,68.44565130450103,66.17352310347297,1
HC-193,eff2181b,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,850.0,543.0,307.0,0.6388235294117647,0.3111,3350.0,0.0504260597014925,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-194,51906f15,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,2500.0,616.0,1884.0,0.2464,0.3111,3350.0,0.0572052537313432,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-192,1619047d,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,1000.0,108.0,892.0,0.108,0.3333,1000.0,0.0359964,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-195,51986f15,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-198,f2a82435,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_EP,Travaux BT,EP,fbeef696,U,32.0,0.0,32.0,0.0,0.1556,32.0,0.0,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-201,5db8a7cb,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,35.0,29.0,6.0,0.8285714285714286,0.0467,35.0,0.0386942857142857,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-200,397752c4,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,40.0,23.0,17.0,0.575,0.0333,40.0,0.0191475,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-196,df5aa2f2,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-185,36e0f8df,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,11.0,11.0,0.0,1.0,0.42,33.0,0.1399999999999999,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-186,164a8406,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,20.0,13.0,7.0,0.65,0.42,33.0,0.1654545454545454,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-187,6ea94e28,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,2.0,2.0,0.0,1.0,0.42,33.0,0.0254545454545454,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-188,adead9ca,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,2.0,2.0,0.0,1.0,0.3,42.0,0.0142857142857142,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-189,ed0aab42,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,12.0,2.0,10.0,0.1666666666666666,0.3,42.0,0.0142857142857142,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-190,86536b75,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,15.0,7.0,8.0,0.4666666666666667,0.3,42.0,0.0499999999999999,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-191,e71d9ea4,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,11.0,9.0,2.0,0.8181818181818182,0.3,42.0,0.0642857142857143,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-959,P2AE-OBJ-36886d67,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,2.0,2.0,0.0,1.0,0.3,42.0,0.0142857142857142,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-197,4dcdae7b,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,2.0,1.0,1.0,0.5,0.1667,2.0,0.08335,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-199,20e9d511,ATA_Nat_12,Localite_022,ATACORA,Commune_F,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,25.0,9.0,16.0,0.36,0.0667,25.0,0.024012,En Cours,46.22829854414012,50.11965703991724,48.41524201876686,0
HC-11,e2b7b307,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,5080.0,3499.0,1581.0,0.6887795275590551,0.3111,7680.0,0.1417368359375,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-12,4de0fea1,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,2600.0,0.0,2600.0,0.0,0.3111,7680.0,0.0,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-10,6f531d60,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,330.0,236.63,93.37,0.7170606060606061,0.3333,330.0,0.2389963,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-13,c6dc8cba,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-16,68f7a4c9,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_EP,Travaux BT,EP,fbeef696,U,94.0,0.0,94.0,0.0,0.1556,94.0,0.0,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-19,9d0c29d7,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,159.0,160.0,0.0,1.0,0.0467,159.0,0.0467,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-18,27abf68c,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,31.0,31.0,0.0,1.0,0.0333,31.0,0.0333,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-14,f4d44e61,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-1,1494a260,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,2.0,2.0,0.0,1.0,0.42,158.0,0.0053164556962025,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-2,add9a08b,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,80.0,79.0,1.0,0.9875,0.42,158.0,0.21,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-3,f7e22a73,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,59.0,60.0,0.0,1.0,0.42,158.0,0.1568354430379746,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-4,9daac817,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,16.0,16.0,0.0,1.0,0.42,158.0,0.0425316455696202,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-5,d32b7c73,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,1.0,1.0,0.0,1.0,0.42,158.0,0.0026582278481012,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-6,7ca220cf,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,32.0,0.009375,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-7,f25d8a31,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,32.0,0.009375,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-8,f44df385,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,16.0,10.0,6.0,0.625,0.3,32.0,0.09375,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-9,2c9bad34,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,13.0,9.0,4.0,0.6923076923076923,0.3,32.0,0.0843749999999999,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-956,P2AE-OBJ-e36effe8,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,0.0,1.0,0.0,0.3,32.0,0.0,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-15,5d1b86a4,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-17,98c61d8c,ATA_Nat_01,Localite_025,ATACORA,Commune_F,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,62.0,0.0,62.0,0.0,0.0667,62.0,0.0,En Cours,63.58348834883488,60.571803628577,61.89092153604996,0
HC-137,56dd9dbd,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,6456.0,6456.0,0.0,1.0,0.3111,7691.0,0.2611444025484332,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-138,0f2fd2fa,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1235.0,1155.0,80.0,0.9352226720647774,0.3111,7691.0,0.0467196073332466,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-136,b93cce2b,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,100.0,80.0,20.0,0.8,0.3333,100.0,0.26664,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-139,04dc1d88,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-141,cc338b34,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_EP,Travaux BT,EP,fbeef696,U,65.0,0.0,65.0,0.0,0.1556,65.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-144,e2ad5e19,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,203.0,205.0,0.0,1.0,0.0467,203.0,0.0467,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-143,1e71c5f2,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,3.0,3.0,0.0,1.0,0.0333,3.0,0.0333,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-997,P2AE-OBJ-01f1efcf,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,1.0,1.0,0.0,1.0,0.0833,1.0,0.0833,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-129,f4d3039c,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,97.0,97.0,0.0,1.0,0.42,202.0,0.2016831683168316,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-130,8f0a6802,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,81.0,83.0,0.0,1.0,0.42,202.0,0.1684158415841584,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-131,1b18d358,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,23.0,24.0,0.0,1.0,0.42,202.0,0.0478217821782178,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-132,d2165126,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C800,526229bb,U,1.0,0.0,1.0,0.0,0.42,202.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-133,0a910279,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-134,b0d817af,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-135,c5fd7678,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-961,P2AE-OBJ-68ddf39f,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,1.0,1.0,0.0,1.0,0.3,4.0,0.075,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-140,564230f1,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,1.0,0.0,1.0,0.0,0.1667,1.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-142,ec3a5dca,ATA_Nat_08,Localite_033,ATACORA,Commune_F,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,50.0,0.0,50.0,0.0,0.0667,50.0,0.0,En Cours,76.66166616661666,77.24075612047673,76.98711472068602,1
HC-85,c75dff00,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,8468.0,5734.070000000001,2733.9299999999994,0.6771457250826642,0.3111,9938.0,0.1794998165626886,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-86,21fcfe27,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 70mm²,59dc5a38,m,1470.0,1021.0,449.0,0.6945578231292517,0.3111,9938.0,0.0319614711209498,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-84,01ba5478,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_Cable_HTA,Travaux HTA,ASTER 54mm²,e9e0a228,m,390.0,338.0,52.0,0.8666666666666667,0.3333,390.0,0.28886,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-87,7ad33e05,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_DMT,Travaux HTA,Point Double DMT-CC,a4425df9,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-90,14ca48b2,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_EP,Travaux BT,EP,fbeef696,U,108.0,0.0,108.0,0.0,0.1556,108.0,0.0,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-93,8c60c9ec,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_Fouille_BT,Travaux BT,Fouille réseau basse tension,e221b25e,U,197.0,193.0,4.0,0.9796954314720812,0.0467,197.0,0.0457517766497461,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-92,d7fa71d0,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_Fouille_HTA,Travaux HTA,Fouille réseau haute tension,f03cfc0b,U,12.0,12.0,0.0,1.0,0.0333,12.0,0.0333,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-88,99576d3a,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_IACM,Travaux HTA,IACM,21f4f4d7,U,2.0,2.0,0.0,1.0,0.0833,2.0,0.0833,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-76,e4360484,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 11C650,29ef61f5,U,2.0,2.0,0.0,1.0,0.42,195.0,0.0043076923076923,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-77,3793cf65,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A200,2ec17c4d,U,100.0,86.0,14.0,0.86,0.42,195.0,0.1852307692307692,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-78,9ce4e59e,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9A650,215ac167,U,75.0,65.0,10.0,0.8666666666666667,0.42,195.0,0.14,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-79,ef457d5c,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_BT,Travaux BT,PBA 9C650,9c6af0a4,U,18.0,18.0,0.0,1.0,0.42,195.0,0.0387692307692307,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-80,0f4b1849,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11A1250,058e9b6a,U,2.0,2.0,0.0,1.0,0.3,14.0,0.0428571428571428,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-81,85afaf29,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 12A800,46cfa5f8,U,3.0,3.0,0.0,1.0,0.3,14.0,0.0642857142857142,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-82,739g8292,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13A400,cd39f595,U,3.0,3.0,0.0,1.0,0.3,14.0,0.0642857142857142,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-83,7ed7efde,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 13C800,d6344558,U,4.0,4.0,0.0,1.0,0.3,14.0,0.0857142857142857,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-962,P2AE-OBJ-3866cc76,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_PBA_HTA,Travaux HTA,PBA 11C650,26e8ec03,U,2.0,2.0,0.0,1.0,0.3,14.0,0.0428571428571428,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-89,1d67c8ef,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_TFO,Travaux HTA,Transformateur 160 kVA,8ae558c8,U,2.0,2.0,0.0,1.0,0.1667,2.0,0.1667,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-91,66c67160,ATA_Nat_05,Localite_034,ATACORA,Commune_F,P2AE_Terre,Travaux BT,Mise à la terre,002f1a3d,U,77.0,0.0,77.0,0.0,0.0667,77.0,0.0,En Cours,95.55555555555556,62.54582108199951,77.00408478141708,0
HC-102,4a2b6e8d,ATA_Nat_06,Localite_036,ATACORA,Commune_F,P2AE_Cable_BT,Travaux BT,PRC 50mm²,8e6b4946,m,6965.0,3356.0,3609.0,0.48183776022972,0.3111,14221.0,0.0734161873285985,En Cours,40.75859693661673,56.288929446207845,49.48664380700695,1
